LogBIO,X260,X73,X251,X154,X190,X95,X87,X148,X203,X255,X226,X9,X85,X123,X212,X302,X103,X106,X234,X180,X16,X98,X35,X206,X298,X119,X117,X191,X186,X228,X44,X96,X198,X84,X188,X178,X6,X76,X146,X280,X137,X21,X49,X39,X29,X269,X185,X138,X134,X266,X270,X237,X13,X235,X80,X207,X37,X125,X121,X41,X26,X104,X91,X3,X143,X275,X179,X92,X189,X245,X112,X7,X286,X33,X5,X65,X68,X282,X293,X231,X74,X249,X230,X173,X159,X243,X290,X301,X108,X144,X233,X236,X276,X28,X218
7.607303,1.323798,0.656025,0.5,0.586631,1.0,-0.378896,0.312126,0.0,0.0,-2.339228,0.0,2,5.884878,0.09493,1.527425,0.0,-0.18451199999999998,0.06434400000000001,0.42610299999999995,2.503756,0,-0.986874,-0.5547850000000001,16.025373000000002,1024.0,-5.35808,0,4.71747,4.943212,0.0,0.757318,0.052517999999999995,4.4107959999999995,0.029800999999999998,0.10548900000000001,297.61331,52.90271800000001,116.11493,0.0,0.48831899999999995,73.529427,1.271811,12,-0.46452299999999996,2,0.011693,0,0.0,0.056679999999999994,1.125,0.002545,0.008140000000000001,12,0.099374,0.092774,2.7567470000000003,2.707478,23,0,2.821514,0,0.16531300000000002,1.091818,204.56772,174.03961,0.437341,104.96007,0.753193,0.239497,342.25,4.127839,0,0.0,1.165245,602.49774,10.530543,1,3.3033699999999997,22.25,1.200817,15,6.708203999999999,2.567663,0.268388,2.503756,442.0,1173.25,0.0,10.15625,55.377766,1.786282,0.029882,0.564814,0,9.168024
7.602060000000001,1.4014030000000002,0.729359,0.5,0.651419,1.0,-0.389654,0.285999,0.0,23.862217,-2.665694,0.0,2,-9.379191,0.202707,1.828423,0.0,-0.181875,0.09617300000000001,1.1998659999999999,13.566920999999999,0,-0.9866659999999999,-0.589394,17.94949,1139.25,-4.198980000000001,0,4.0121,5.421986,17.440542,0.722368,0.004159,4.4107959999999995,0.034486,0.128468,298.21027000000004,101.01541999999999,89.972054,0.0,0.9103700000000001,36.764713,1.526807,12,-0.36088400000000004,4,0.071644,0,0.0,0.13811700000000002,12.75,0.032576999999999995,0.063375,12,0.39005500000000004,0.049777999999999996,0.0,2.736084,27,0,2.797447,2,0.159668,1.536101,214.11951000000002,198.65384,1.593889,129.79414,1.478932,0.150782,270.5,4.268336,0,3.15706,1.140886,647.65674,12.082581,2,1.045672,102.75,0.212446,18,0.866025,1.0055319999999999,0.28773200000000004,54.824734,391.375,1506.75,0.0,10.947668,59.715405000000004,2.115075,0.138173,1.4017950000000001,0,9.77033
7.585027,1.466725,0.8711110000000001,0.7071069999999999,0.513324,0.648649,-0.393146,0.20260799999999998,4.184601,48.171688,-2.4282529999999998,8.075207,3,-17.755608,0.09945,1.714074,5.875,-0.18326099999999998,0.038571,1.390297,88.014442,1,-1.133843,-0.537411,26.954865,1431.125,-6.72323,2,5.700483999999999,7.229794999999999,30.405115000000002,0.724147,0.033063,7.7595160000000005,0.11413399999999999,0.214275,314.16537,275.06442000000004,82.053276,0.0,2.016855,78.430099,1.824701,12,-0.43530399999999997,4,0.073246,0,0.0,0.173131,8.0,0.021763,0.048239,12,0.48331999999999997,0.011553,2.7567470000000003,2.781454,24,0,2.864361,3,0.16136,1.368209,170.70297,190.17497,1.202151,223.81676000000002,3.121141,0.135347,333.125,7.704544,0,0.0,1.134326,567.46588,14.685359,0,2.274259,143.25,0.158092,21,0.5,1.72855,0.43095,45.246628,459.5,1895.25,14.75,13.109392999999999,63.193302,2.333766,0.16827,1.3211190000000002,0,10.067944
7.568636,1.295606,0.7078909999999999,0.7071069999999999,0.461179,0.291667,-0.38391,0.37049899999999997,0.0,0.0,-2.860023,0.0,2,17.840232999999998,0.519436,2.137084,0.0,-0.18445699999999998,0.170802,0.526041,22.301268,0,-0.9605969999999999,-0.594603,16.242907000000002,931.0,-5.29185,0,4.27769,3.720737,0.0,0.8626950000000001,0.041095,3.500607,0.005195,0.108243,239.45628,72.157143,113.10603,0.0,0.827448,113.15773999999999,1.347912,12,-0.464571,2,0.024927,0,0.0,0.052983,5.0,0.011890999999999999,0.034006,12,0.097147,0.12942599999999999,2.7567470000000003,2.644962,24,0,2.567326,0,0.202053,1.263032,216.2738,113.11638,0.504065,152.13098,1.215454,0.245748,311.0,2.689072,0,0.0,1.600278,511.57877,8.748966000000001,0,6.222551,24.625,0.8407110000000001,10,0.5,6.533892,0.45040399999999997,0.0,420.5,1070.875,0.0,7.318869,42.653858,1.6742139999999999,0.059677,0.781317,0,8.921521
7.568636,1.426151,0.7109409999999999,14.221461999999999,0.584217,0.088889,-0.396883,0.356452,0.0,0.0,-2.99408,0.0,3,8.497483,0.48250600000000005,3.201808,0.5,-0.207502,0.162705,0.9298620000000001,23.046349,2,-0.927736,-0.607476,63.781383999999996,1391.125,-6.36421,2,6.650180000000001,5.015276,2.503756,0.772467,-0.011208,0.0,0.112304,0.069789,415.18927,174.17105,171.1554,0.0,0.5226430000000001,36.764713,1.422979,24,-0.526107,2,0.072161,0,0.0,0.065478,17.0,0.030101999999999997,0.072977,24,0.37032800000000005,0.12061400000000001,0.0,2.628694,34,0,2.6868630000000002,0,0.155447,2.298404,321.00015,184.44648999999998,0.521124,173.60529,1.075479,0.12554200000000001,372.125,6.305115,0,6.731203999999999,1.002777,726.37085,15.412723000000002,2,0.710976,123.0,0.222329,23,0.866025,1.154567,0.283192,46.198452,564.75,1668.75,5.875,15.693673,102.29701,1.7465669999999998,0.164545,0.641653,0,10.668682
7.552842,1.3623969999999999,0.656025,1.118034,0.586631,1.0,-0.39955100000000005,0.292026,0.0,0.0,-2.4417720000000003,0.0,2,-8.834717,0.158365,1.8607669999999998,0.0,-0.19278299999999998,0.092583,0.449454,2.503756,0,-0.9867239999999999,-0.5704130000000001,16.025373000000002,1059.75,-5.35808,0,4.71747,5.0202029999999995,0.0,0.74368,0.021330000000000002,4.4107959999999995,0.012412999999999999,0.10548900000000001,297.61331,60.147854,106.79879,0.0,0.932783,49.019615,1.271811,12,-0.499722,2,0.019108,0,0.0,0.047273,4.25,0.009272,0.022428,12,0.116875,0.012381999999999999,2.7567470000000003,2.707583,23,0,2.8231029999999997,0,0.152254,1.021506,200.80399,174.03961,0.665995,104.96007,0.7235590000000001,0.239497,353.0,4.285076,0,1.884365,1.16458,627.47681,10.524561,1,3.926554,29.125,0.832728,16,0.866025,2.750762,0.268388,2.503756,458.375,1227.875,0.0,10.15625,55.377766,1.7888979999999999,0.044654,0.866556,0,9.169048
7.552842,1.435614,0.810397,0.7071069999999999,0.61427,1.0,-0.396148,0.244876,4.184601,48.171688,-2.480234,8.075207,3,-3.1525090000000002,0.15270999999999998,2.4891400000000004,5.5,-0.191931,0.05776799999999999,1.0124540000000002,39.553558,1,-1.13385,-0.5695140000000001,14.468825,1390.625,-5.41651,1,4.5157,6.403844,10.105608,0.705692,0.028658999999999997,0.0,0.012886000000000002,0.25139,352.25766,162.71155,103.77438000000001,0.0,1.8258740000000002,78.430099,1.627443,12,-0.486278,3,0.051042000000000004,0,0.0,0.117861,5.75,0.014877000000000001,0.035394,12,0.356153,0.017282,2.7567470000000003,2.7815060000000003,24,0,2.864376,0,0.153292,1.409505,204.00406,240.17029,1.110016,173.14733999999999,1.776732,0.158736,352.625,7.439056,0,0.0,1.112742,670.38068,14.625532999999999,0,4.664843,102.875,0.257266,22,9.656604,5.593864,0.326916,41.208637,504.125,1691.125,14.375,13.181203,80.986069,2.008118,0.122477,1.401506,0,9.90272
7.537602000000001,1.348962,0.768242,0.5,0.539273,1.0,-0.41819399999999995,0.234085,12.949531,23.862217,-3.294536,5.682576,3,2.806373,0.501776,2.197193,1.125,-0.193462,0.270835,0.9931770000000001,23.975109,2,-1.161576,-0.589332,27.526155,976.375,-5.14257,0,4.4164699999999995,4.042751,12.949531,0.739861,0.068513,3.500607,0.016000999999999998,0.123384,287.06924,78.071884,63.014477,8.619013,0.368688,72.83943199999999,1.6527450000000001,12,-0.411423,2,0.10575799999999999,0,0.0,0.111299,18.625,0.051796,0.098212,12,0.420266,0.127108,0.0,2.736927,17,0,2.741594,1,0.193051,1.032082,154.87408,114.24368,0.12948800000000002,131.15729,1.248665,0.183673,248.125,4.818569999999999,0,3.773684,1.531375,583.54187,10.169668,1,2.273874,108.75,0.18495,15,0.5,3.133616,0.319384,59.157447999999995,362.0,1246.875,5.625,11.039481,55.632126,1.828801,0.20347300000000001,0.261897,0,9.415367999999999
7.522879,1.389473,0.742495,0.7071069999999999,0.497252,0.65625,-0.399627,0.391961,4.184601,48.171688,-2.5745270000000002,5.682576,2,4.195285,0.09349400000000001,1.556135,6.375,-0.188728,0.049846,0.9885729999999999,61.017342000000006,1,-0.9602959999999999,-0.570091,3.185575,1321.0,-6.05831,1,5.0092,5.674983999999999,10.105608,0.817948,0.067643,0.0,2.201375,0.278752,271.08423,151.5932,74.900932,8.619013,0.751632,110.29413999999998,1.533544,21,-0.47325500000000004,3,0.040313,0,0.0,0.14945799999999998,4.375,0.012737,0.029001,19,0.36147199999999996,0.040333999999999995,15.805352,2.636485,30,0,2.6413029999999997,0,0.18751099999999998,2.034671,283.56464,134.4919,1.246735,198.86761,2.055967,0.15600899999999998,338.375,3.1521470000000003,0,4.969785,0.993885,571.8573,12.591825,0,2.261779,86.25,0.312741,16,0.5,2.92486,0.49273999999999996,36.338017,461.25,1511.125,15.5,9.223141,53.393173,2.074695,0.106152,1.399689,0,9.662849000000001
7.522879,1.362516,0.735398,0.5,0.540729,1.0,-0.398346,0.358164,0.0,9.734121,-2.556007,0.0,2,-4.760054,0.11768599999999999,1.8050979999999999,2.875,-0.21645599999999998,0.062946,1.283617,18.652801999999998,1,-0.986876,-0.647173,9.654224000000001,1058.25,-4.42719,0,3.6982,5.295119000000001,25.551441,0.824155,0.071115,0.0,0.0254,0.099204,253.25317,98.28471400000001,82.168968,19.649082,0.79184,59.904877,1.5737459999999999,16,-0.542593,3,0.09428500000000001,0,0.0,0.10590799999999999,11.0,0.035414999999999995,0.07559400000000001,15,0.45260900000000004,0.019028,9.737095,2.683264,22,0,2.6965529999999998,1,0.195388,1.530793,232.12902999999997,112.4847,1.299711,136.71156000000002,1.501523,0.192092,235.5,3.936813,0,0.0,1.129627,549.82355,9.457872,1,1.626266,105.375,0.153099,17,0.866025,2.898879,0.375285,35.902706,328.25,1393.75,7.375,9.666865,45.501942,2.23825,0.187346,1.318675,0,9.154494
7.508638,1.35955,0.764411,1.224745,0.483415,0.727273,-0.407378,0.360719,4.184601,48.171688,-2.646411,5.682576,2,-2.905417,0.157607,1.919138,7.25,-0.192945,0.089486,1.167267,48.762440000000005,1,-0.972878,-0.589717,3.185575,1263.75,-6.29553,0,4.92357,5.307801,10.105608,0.763962,0.058285000000000003,0.0,0.036972000000000005,0.290213,290.51697,134.94128,76.10054000000001,8.619013,1.061105,61.27452099999999,1.625393,21,-0.478675,3,0.053671,0,0.0,0.144512,6.625,0.019765,0.040151,19,0.42295200000000005,0.08408500000000001,12.619778,2.739074,30,0,2.767214,1,0.170961,1.798544,255.1931,131.88719,1.067249,184.05791000000002,1.976388,0.162422,293.375,3.4958739999999997,0,4.9229199999999995,0.9923,572.51581,12.969312,0,2.855171,100.125,0.278723,17,0.5,4.772973,0.44807700000000006,48.246651,404.75,1523.375,17.0,9.465066,44.8624,2.236374,0.12438199999999999,1.138253,0,9.750293
7.508638,1.402772,0.7380720000000001,0.5,0.630813,1.0,-0.439091,0.400486,0.0,0.0,-2.4321740000000003,5.682576,3,-7.504103999999999,0.102532,1.774882,6.375,-0.20575700000000002,0.047667,1.375732,50.638816999999996,1,-0.9867469999999999,-0.648663,22.972897,1365.625,-4.74251,0,4.189154,6.164156,47.245743,0.803218,0.062051999999999996,0.0,0.02255,0.10172300000000001,217.89885,268.52966000000004,93.05127,8.619013,1.004688,0.0,1.503206,20,-0.56609,6,0.086064,0,0.0,0.164667,13.875,0.035351,0.08729500000000001,18,0.415175,0.0037979999999999997,11.762122999999999,2.676582,26,0,2.666517,0,0.22414299999999998,1.905514,286.20917000000003,153.36903,1.520659,133.07634,1.448317,0.17605,324.125,3.898718,0,0.0,0.973825,446.12420999999995,11.227983,0,2.575213,115.0,0.155132,18,0.5,4.082254,0.32959,43.233540000000005,442.0,1770.0,16.125,10.29244,65.764847,2.4853080000000003,0.213885,1.766018,0,9.456292
7.49485,1.392676,0.741521,0.5,0.597681,1.0,-0.412533,0.433709,36.302959,23.862217,-2.693258,0.0,3,-9.373367,0.062175,1.500979,0.0,-0.183098,0.036168,1.116627,31.063168,0,-0.986874,-0.59765,6.37115,1244.5,-4.81807,0,3.6884,6.218228,67.79303,0.764254,0.06118200000000001,0.0,0.043042000000000004,0.11523,256.24014,121.29728999999999,100.08366,0.0,1.0364950000000002,85.784325,1.56776,16,-0.48915600000000004,5,0.088589,0,0.0,0.13128599999999999,15.0,0.035556,0.081817,15,0.383282,0.096001,5.646675,2.681037,27,0,2.6437630000000003,0,0.16048199999999999,2.047541,312.18671,132.30264,1.308543,129.1024,1.245615,0.173904,307.0,3.861326,0,0.0,0.986877,598.50922,11.333981,0,2.581142,106.75,0.155619,18,0.7071069999999999,3.2996760000000003,0.316938,57.945083999999994,421.875,1554.75,0.0,10.29244,63.665161,2.136027,0.193377,1.4181350000000001,0,9.45677
7.49485,1.306473,0.8242139999999999,7.228416,0.5301130000000001,1.0,-0.42013100000000003,0.178699,12.949531,23.862217,-2.932699,5.682576,2,7.1515770000000005,0.420853,1.742048,5.625,-0.136914,0.23373899999999997,0.9204120000000001,23.975109,2,-1.161597,-0.572049,24.655613,846.875,-3.4655,0,2.9217,3.6852300000000002,12.949531,0.771788,0.018889,7.001213000000001,0.046618,0.155074,212.51112,119.48483999999999,56.846699,8.619013,1.506585,77.911568,1.730489,6,-0.37837800000000005,2,0.20571599999999998,0,0.0,0.133225,27.625,0.09856799999999999,0.185614,6,0.566837,0.069341,0.0,2.740904,11,0,2.728175,0,0.206285,0.626877,100.8244,92.520576,1.724098,95.393906,1.2270290000000001,0.23083499999999998,197.125,3.901762,0,2.440658,1.952727,444.72769000000005,8.019158000000001,1,2.6943799999999998,140.625,0.10913800000000001,10,0.5,4.008369,0.283826,47.248814,296.75,1109.125,16.625,8.203125,34.631809000000004,1.7932740000000003,0.34024299999999996,1.438655,0,8.632239
7.481486,1.2162819999999999,0.991806,0.7071069999999999,0.7306560000000001,0.478261,-0.428213,0.0,12.949531,23.862217,-3.69119,23.425066,2,2.9439990000000003,0.245273,1.12555,0.0,-0.15546,0.0,1.670133,0.0,3,-1.334228,-0.586712,17.6544,835.0,-4.03596,0,2.7616,2.579143,54.118214,0.761083,0.089952,0.0,17315.343999999997,0.0,358.97351000000003,0.0,17360.451,35.658428,1.005688,17.742489000000003,1.781061,6,-0.496838,3,0.26456999999999997,1,0.0,0.194925,26.25,0.109148,0.260474,6,1.165969,0.004,2.7567470000000003,2.740904,11,1,2.72818,0,0.207779,0.0,0.0,118.00262,1.8131240000000002,0.0,0.0,0.0,168.625,4.632604,0,3.4556120000000004,2.3228169999999997,356.77927,8.15592,1,1.514084,176.125,0.096765,23,0.7071069999999999,2.752343,0.0,34.702785,240.5,1020.0,10.125,9.474609,56.250324,2.445963,0.6964899999999999,1.958923,0,8.520794
7.468521000000001,1.397951,0.7231770000000001,0.7071069999999999,0.634936,1.0,-0.368929,0.426882,36.302959,23.862217,-2.662557,17.742489000000003,2,7.058872,0.073492,1.373229,7.75,-0.171153,0.048826999999999995,1.0723479999999999,28.293246999999997,1,-1.334473,-0.529629,3.185575,1272.75,-4.177309999999999,0,3.5529,6.04429,47.493522999999996,0.720013,0.060078,0.0,0.010582,0.09943300000000001,269.26193,139.71889,102.98491,0.0,0.376091,73.529427,1.534626,16,-0.428364,5,0.074672,0,0.0,0.11001,10.5,0.029876999999999997,0.066413,15,0.36186399999999996,0.06919199999999999,8.403422,2.681146,22,1,2.645982,0,0.160353,2.335473,314.10181,179.15073999999998,0.409082,126.33248,1.356357,0.16450399999999998,305.5,4.60175,0,0.0,1.103391,596.0853900000001,11.322995,0,1.8356259999999998,99.75,0.171066,18,1.7320509999999998,1.500764,0.28625700000000004,64.59620699999999,426.75,1532.0,22.0,11.227654,36.331627000000005,2.088738,0.167655,0.43053100000000005,0,9.459681
7.455932000000001,1.3720379999999999,0.739536,0.866025,0.616826,1.0,-0.342549,0.246509,12.949531,23.862217,-2.696479,11.365152,2,-6.619267999999999,0.22678,1.8243349999999998,3.875,-0.113399,0.11868499999999998,0.888545,16.34446,2,-1.162423,-0.242745,15.911578,946.5,-2.38397,0,1.756,4.250101,12.949531,0.396802,-0.07156799999999999,3.500607,0.009506,0.11754500000000001,201.36043999999998,138.99307,86.054672,8.619013,0.306138,48.329624,1.596566,6,-0.183953,4,0.082313,0,0.0,0.124124,16.0,0.043519999999999996,0.070672,6,0.346602,0.000168,20.767498,2.699841,13,1,2.573323,0,0.090461,1.140842,157.55671999999998,165.50883000000002,0.53437,70.436211,0.782183,0.18773,231.375,4.795049,0,5.885231,1.975238,500.1601,8.628775,1,2.2371830000000004,88.0,0.23224099999999998,12,0.5,4.078029,0.181315,29.293989,387.75,1144.75,14.75,9.629758,43.925083,1.5666129999999998,0.16661700000000002,0.39094,0,8.887189999999999
7.455932000000001,1.420973,0.739078,0.7071069999999999,0.6605340000000001,0.677419,-0.41766499999999995,0.42033999999999994,36.302959,23.862217,-2.691783,23.425066,3,3.277914,0.085977,1.719043,14.875,-0.186539,0.042950999999999996,1.229262,30.933892999999998,2,-1.334562,-0.5692520000000001,8.429003,1320.875,-4.33368,0,3.2193,6.0445459999999995,47.493522999999996,0.726861,0.07548300000000001,0.0,0.009481999999999999,0.094559,261.20016,179.57655,99.914314,8.619013,0.726306,49.019615,1.598007,16,-0.508633,5,0.09562999999999999,0,0.0,0.09903200000000001,11.375,0.039445999999999995,0.086979,15,0.43378199999999995,0.288485,8.403422,2.6793560000000003,22,1,2.637871,0,0.167927,2.418217,316.55417,168.11356,0.725597,116.71822,1.259352,0.15641300000000002,280.25,4.990021,0,0.0,1.077836,573.51404,11.462557,0,2.022529,122.75,0.137716,19,0.866025,1.7501689999999999,0.261534,67.236855,415.125,1603.125,37.75,11.92344,53.320918999999996,2.141057,0.21319000000000002,1.2238040000000001,0,9.550803
7.443697,1.3282040000000002,0.823937,0.5,0.514579,1.0,-0.414948,0.326692,12.949531,23.862217,-2.304037,5.682576,3,2.52583,0.18965,2.288784,9.125,-0.21605700000000003,0.101257,0.832779,23.975109,2,-1.161567,-0.5906939999999999,20.839975,1021.875,-4.5280000000000005,0,3.8241,4.496137999999999,12.949531,0.817407,0.079372,0.0,0.009758,0.126247,259.97122,103.26305,72.393456,8.619013,0.911566,61.27452099999999,1.5894979999999999,12,-0.53808,2,0.12236,0,0.0,0.11999800000000001,16.875,0.055304,0.10943699999999999,12,0.44046499999999994,0.007613,0.0,2.736843,17,0,2.74163,0,0.193051,1.407718,205.69208,95.168953,1.9777580000000001,155.59282,1.58904,0.187935,260.875,4.502439,0,3.9353589999999996,1.497322,526.35699,9.507708000000001,1,2.300067,113.5,0.141688,13,6.595453,3.749492,0.40565500000000004,47.248814,359.375,1224.25,21.25,9.9723,61.85169200000001,1.835582,0.244628,2.000808,0,9.098771000000001
7.420216,1.412221,0.701853,0.5,0.600658,1.0,-0.396786,0.31424,0.0,23.862217,-2.532603,5.682576,2,-9.6886,0.12215799999999999,1.9981950000000002,4.625,-0.200336,0.037466,1.0249979999999999,30.449728000000004,1,-1.1626370000000001,-0.58673,10.781946000000001,1172.75,-4.429209999999999,0,4.52862,5.725235,17.440542,0.723731,0.020807,4.4107959999999995,0.015162,0.143421,290.8504,122.86913999999999,47.602413,8.619013,0.481785,24.509808,1.475543,16,-0.466681,4,0.037107999999999995,0,0.0,0.14561300000000002,5.125,0.014353999999999999,0.028763,15,0.257169,0.087469,7.473849,2.716656,22,0,2.7670310000000002,1,0.177756,1.511808,235.42491,192.35452,0.676774,145.95888,1.1784299999999999,0.168329,309.375,4.40843,0,4.161579,1.299022,626.31921,10.972037,0,3.207318,63.25,0.349482,17,6.538348,4.675816,0.326818,43.05299,444.125,1457.5,12.5,10.950521,40.822639,1.980822,0.08734199999999999,0.370206,0,9.587207000000001
7.420216,1.387502,0.667884,0.7071069999999999,0.641145,1.0,-0.394307,0.289955,0.0,0.0,-2.4360020000000002,0.0,2,-5.36759,0.073138,1.6598439999999999,0.0,-0.186089,0.03603,0.567608,5.007512,0,-0.986875,-0.543307,21.268803,1124.375,-5.09501,0,4.72607,5.74872,0.0,0.733715,0.035983,4.4107959999999995,0.115745,0.09946100000000001,302.34769,78.654137,129.32918,0.0,0.5652229999999999,49.019615,1.325373,12,-0.457243,2,0.022503,0,0.0,0.049981,4.875,0.009962,0.026123,12,0.125613,0.052881,2.7567470000000003,2.708936,23,0,2.8252080000000004,0,0.15834600000000001,1.075734,211.89041,199.03728,0.397488,95.208916,0.618768,0.225754,347.25,4.445244000000001,0,0.0,1.180865,652.11499,11.059583,1,2.406829,32.625,0.6885479999999999,16,8.645808,3.830978,0.22491399999999998,5.007512,489.375,1303.875,0.0,11.039481,72.367058,1.761422,0.047615,0.641572,0,9.377664999999999
7.420216,1.413698,0.7713220000000001,0.5,0.586274,1.0,-0.394376,0.399611,36.302959,23.862217,-2.663897,23.425066,2,5.270363,0.05739299999999999,1.228825,15.0,-0.178843,0.03905,1.095583,28.430138,2,-1.334539,-0.574335,6.6861820000000005,1332.75,-5.01759,0,3.8641,6.448023,47.493522999999996,0.79901,0.089064,3.500607,0.00674,0.097701,274.04717999999997,131.96313,89.28735400000001,8.619013,0.520999,90.856468,1.665773,16,-0.48550699999999997,5,0.087626,0,0.0,0.108427,9.5,0.032873,0.074491,15,0.406848,0.102395,8.403422,2.6793669999999996,22,1,2.637881,0,0.24117600000000003,2.2250330000000003,294.27547999999996,143.11588999999998,0.631912,143.79641999999998,1.703229,0.161638,310.0,4.853116,0,3.5651910000000004,1.0847959999999999,604.4422,11.423114,0,1.873277,112.5,0.144871,18,0.5,2.0205599999999997,0.333149,64.73309300000001,425.875,1578.375,38.375,11.227654,36.585987,2.139225,0.19128,0.607913,0,9.454957
7.4089350000000005,1.332877,0.747471,0.5,0.563886,1.0,-0.367527,0.236954,12.949531,23.862217,-2.653845,23.425066,1,-6.374472,0.21716100000000002,1.645578,11.5,-0.158155,0.145259,0.9999370000000001,22.858686,2,-1.3343040000000002,-0.46418000000000004,15.911578,944.5,-3.0158099999999997,0,2.535,4.059043,12.949531,0.610494,-0.00044800000000000005,3.500607,0.015650999999999998,0.141335,210.40283,118.67696000000001,62.67815,8.619013,1.414212,57.030937,1.593258,6,-0.41933400000000004,3,0.067222,0,0.0,0.136717,5.25,0.026719,0.045370999999999995,6,0.36442800000000003,0.003561,2.7567470000000003,2.716514,13,1,2.732541,0,0.130351,0.912034,138.64699,112.01628000000001,1.001922,76.950439,0.759774,0.23376599999999997,225.625,4.29689,0,4.57956,1.93061,466.44614,8.087781,1,1.387127,77.125,0.26266999999999996,11,0.7071069999999999,2.1850650000000003,0.22646599999999997,35.80822,350.875,1114.75,32.75,8.740895,40.779121,1.745756,0.15621600000000002,0.957451,0,8.631405
7.397939999999999,1.371362,0.757022,6.576473,0.44681499999999996,1.0,-0.389928,0.316652,0.0,23.862217,-2.199841,0.0,2,-9.690463000000001,0.035694,1.2363819999999999,3.0,-0.21605700000000003,0.035555,1.136291,21.334460999999997,1,-0.952508,-0.640618,9.871757,1053.625,-4.81838,0,4.7371,5.930911,8.458519,0.854311,0.08140900000000001,3.500607,0.011138,0.112437,286.13122999999996,80.948502,57.210278,8.458519,1.692405,54.091755000000006,1.568167,12,-0.53808,1,0.083695,1,0.0,0.125773,11.25,0.035204,0.06457,12,0.398007,0.00035299999999999996,0.0,2.740392,18,0,2.787909,1,0.193051,1.194094,205.42015,101.52965999999999,1.709554,163.07281,1.5460969999999998,0.214797,249.5,4.747865,0,1.007807,1.326524,567.77698,9.335738000000001,0,1.603882,92.625,0.162949,17,0.5,1.37825,0.445767,43.567268,340.875,1366.125,7.875,9.467456,34.123089,2.250131,0.161113,1.915072,0,9.047935
7.397939999999999,1.4042,0.720512,0.7071069999999999,0.6723680000000001,1.0,-0.410762,0.37632,0.0,23.862217,-2.74442,23.425066,3,-2.775723,0.16959000000000002,2.232866,19.125,-0.205394,0.055849,1.234193,41.971470000000004,2,-1.370344,-0.589969,16.858006,1309.0,-4.38355,0,3.18287,5.6658610000000005,12.949531,0.797513,0.038135,0.0,0.634336,0.10310799999999999,251.87743999999998,223.44672999999997,105.28518999999999,25.857038,1.173861,0.0,1.5016479999999999,16,-0.5224989999999999,4,0.084588,0,0.0,0.096478,10.0,0.037467,0.075695,15,0.44571700000000003,0.041027,40.371037,2.676993,27,0,2.667224,0,0.17260899999999998,1.985464,280.45532000000003,155.57758,0.54581,124.40898,1.286218,0.158742,302.0,4.400582,0,8.049137,0.976,521.81104,11.440114999999999,0,2.809423,121.5,0.17053,19,0.7071069999999999,3.617178,0.290323,38.311974,420.375,1635.25,47.25,11.16,76.821831,2.257939,0.185781,0.41474700000000003,0,9.644587
7.397939999999999,1.368476,0.737,0.5,0.540841,1.0,-0.407571,0.360619,0.0,9.734121,-2.263457,17.742489000000003,2,-7.797496000000001,0.056172,1.401456,11.75,-0.194722,0.026243,1.2315690000000001,20.040138,1,-1.3342209999999999,-0.602477,12.410972000000001,1128.5,-4.4530400000000006,0,4.1976,5.692495,14.360879,0.759713,0.034939,4.4107959999999995,0.022661,0.106923,265.08328,105.30783000000001,55.169579000000006,8.458519,1.180701,35.395069,1.5737459999999999,16,-0.45373900000000006,3,0.089732,0,0.0,0.088161,9.75,0.040302,0.079612,15,0.430569,0.00025699999999999996,10.165922,2.723595,22,1,2.764688,1,0.16626300000000002,1.349075,235.3425,89.805336,2.35679,123.63546000000001,1.23665,0.240513,267.5,3.936813,0,1.70385,1.12602,547.29962,9.450001,0,2.07504,101.625,0.152251,17,6.595453,2.417754,0.346425,26.965870000000002,347.375,1425.875,28.625,9.666865,68.49784100000001,2.306241,0.180263,2.4665619999999997,0,9.151223
7.3872160000000004,1.370727,0.757022,6.576473,0.44681499999999996,1.0,-0.389928,0.318262,0.0,23.862217,-2.204615,0.0,2,-9.675238,0.035664,1.236807,3.125,-0.21605700000000003,0.03547,1.132303,21.334460999999997,1,-0.952508,-0.640618,9.871757,1053.75,-4.81838,0,4.7371,5.931523,8.458519,0.854311,0.08140900000000001,3.500607,0.015047999999999999,0.112437,286.13122999999996,81.363869,57.214188,8.458519,1.6891200000000002,54.091755000000006,1.568167,12,-0.53808,1,0.08354,1,0.0,0.125773,10.75,0.033774,0.06389,12,0.39714,0.00024900000000000004,0.0,2.740392,18,0,2.787909,1,0.193051,1.2001680000000001,206.02579,101.52965999999999,1.7001080000000002,163.07281,1.5409190000000001,0.214797,248.25,4.747865,0,1.0013459999999998,1.326524,565.98175,9.335738000000001,0,1.584075,92.25,0.162614,17,0.5,1.344629,0.445767,43.567268,340.5,1366.375,8.125,9.467456,34.123089,2.251766,0.16114,1.932834,0,9.047935
